Country,Year,Species ,Number ,Link 
Anguilla,2016,Vertebrates,38,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Anguilla,2017,Vertebrates,38,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Anguilla,2018,Vertebrates,40,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Anguilla,2019,Vertebrates,43,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Anguilla,2020,Vertebrates,47,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Anguilla,2004,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Anguilla,2010,Invertebrates,10,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Anguilla,2016,Invertebrates,10,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Anguilla,2017,Invertebrates,10,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Anguilla,2018,Invertebrates,10,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Anguilla,2019,Invertebrates,10,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Anguilla,2020,Invertebrates,10,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Anguilla,2004,Plants,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Anguilla,2010,Plants,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Anguilla,2016,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Anguilla,2017,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Anguilla,2018,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Anguilla,2019,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Anguilla,2020,Plants,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Anguilla,2004,Total,18,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Anguilla,2010,Total,33,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Anguilla,2016,Total,52,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Anguilla,2017,Total,52,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Anguilla,2018,Total,54,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Anguilla,2019,Total,57,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Anguilla,2020,Total,60,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antarctica,2004,Vertebrates,8,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antarctica,2010,Vertebrates,6,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antarctica,2016,Vertebrates,6,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antarctica,2017,Vertebrates,6,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antarctica,2018,Vertebrates,6,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antarctica,2019,Vertebrates,6,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antarctica,2020,Vertebrates,6,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antarctica,2004,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antarctica,2010,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antarctica,2016,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antarctica,2017,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antarctica,2018,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antarctica,2019,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antarctica,2020,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antarctica,2004,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antarctica,2010,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antarctica,2016,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antarctica,2017,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antarctica,2018,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antarctica,2019,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antarctica,2020,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antarctica,2004,Total,8,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antarctica,2010,Total,6,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antarctica,2016,Total,6,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antarctica,2017,Total,6,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antarctica,2018,Total,6,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antarctica,2019,Total,6,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antarctica,2020,Total,6,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antigua and Barbuda,2004,Vertebrates,18,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antigua and Barbuda,2010,Vertebrates,23,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antigua and Barbuda,2016,Vertebrates,38,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antigua and Barbuda,2017,Vertebrates,40,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antigua and Barbuda,2018,Vertebrates,41,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antigua and Barbuda,2019,Vertebrates,44,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antigua and Barbuda,2020,Vertebrates,47,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Antigua and Barbuda,2004,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antigua and Barbuda,2010,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antigua and Barbuda,2016,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antigua and Barbuda,2017,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antigua and Barbuda,2018,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antigua and Barbuda,2019,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antigua and Barbuda,2020,Invertebrates,11,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Antigua and Barbuda,2004,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antigua and Barbuda,2010,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antigua and Barbuda,2016,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antigua and Barbuda,2017,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antigua and Barbuda,2018,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antigua and Barbuda,2019,Plants,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antigua and Barbuda,2020,Plants,3,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Antigua and Barbuda,2004,Total,22,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antigua and Barbuda,2010,Total,38,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antigua and Barbuda,2016,Total,53,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antigua and Barbuda,2017,Total,55,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antigua and Barbuda,2018,Total,56,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antigua and Barbuda,2019,Total,59,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Antigua and Barbuda,2020,Total,61,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Areas n.e.s,2004,Vertebrates,1,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Areas n.e.s,2010,Vertebrates,1,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Areas n.e.s,2016,Vertebrates,3,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Areas n.e.s,2017,Vertebrates,3,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Areas n.e.s,2018,Vertebrates,5,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Areas n.e.s,2019,Vertebrates,7,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Areas n.e.s,2004,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Areas n.e.s,2010,Invertebrates,0,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Areas n.e.s,2016,Invertebrates,1,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Areas n.e.s,2017,Invertebrates,1,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Areas n.e.s,2018,Invertebrates,1,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Areas n.e.s,2019,Invertebrates,1,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Areas n.e.s,2004,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Areas n.e.s,2010,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Areas n.e.s,2016,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Areas n.e.s,2017,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Areas n.e.s,2018,Plants,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Areas n.e.s,2004,Total,1,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Areas n.e.s,2010,Total,1,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Areas n.e.s,2016,Total,4,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Areas n.e.s,2017,Total,4,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Areas n.e.s,2018,Total,6,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Areas n.e.s,2019,Total,8,https://www.beeculture.com/wp-content/uploads/2018/04/BUZZ-4-25-2018-1158x580.jpg
Argentina,2004,Vertebrates,134,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Argentina,2010,Vertebrates,157,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Argentina,2016,Vertebrates,172,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Argentina,2017,Vertebrates,172,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Argentina,2018,Vertebrates,186,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Argentina,2019,Vertebrates,190,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Argentina,2020,Vertebrates,194,https://sciencenotes.org/wp-content/uploads/2022/06/5-Groups-of-Vertebrates-Examples.png
Argentina,2004,Invertebrates,10,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Argentina,2010,Invertebrates,12,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Argentina,2016,Invertebrates,14,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Argentina,2017,Invertebrates,14,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Argentina,2018,Invertebrates,14,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Argentina,2019,Invertebrates,14,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Argentina,2020,Invertebrates,15,https://images.squarespace-cdn.com/content/v1/5b1576d03c3a534039ea63b5/1537898451312-I792X2XLLG1P6NXDQ2OB/invertebrates.png?format=1500w 
Argentina,2004,Plants,42,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Argentina,2010,Plants,44,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Argentina,2016,Plants,70,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Argentina,2017,Plants,70,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Argentina,2018,Plants,70,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Argentina,2019,Plants,75,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
Argentina,2020,Plants,76,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Diversity_of_plants_%28Streptophyta%29_version_2.png/330px-Diversity_of_plants_%28Streptophyta%29_version_2.png 
